timestamps,open,high,low,close,volume,amount,$factor
2014-07-03,4.2216806,4.257007,4.1976347,4.252851,112199.71,477168.66,0.17229696
2014-07-04,4.2569346,4.28009,4.236748,4.25456,89397.58,380347.38,0.1722955
2014-07-07,4.2391706,4.283106,4.2216554,4.2795434,132793.62,568296.06,0.17229645
2014-07-08,4.27774,4.279818,4.186308,4.220743,122414.91,516681.88,0.172296
2014-07-09,4.2153764,4.241203,4.186284,4.1928153,83162.92,348686.78,0.17229553
2014-07-10,4.189302,4.210379,4.1738653,4.186927,70575.305,295493.62,0.17229654
2014-07-11,4.1996546,4.2477455,4.1892643,4.211529,106983.82,450565.44,0.17229576
2014-07-14,4.2115436,4.4793105,4.2005596,4.4460626,270086.3,1200820.6,0.17229606
2014-07-15,4.4265122,4.6904225,4.4265122,4.566037,341201.62,1557939.2,0.1722969
2014-07-16,4.567175,4.654155,4.567175,4.588549,141961.14,651395.7,0.17229596
2014-07-17,4.574325,4.6176667,4.5122814,4.564232,117188.555,534875.75,0.17229643
2014-07-18,4.5594378,4.898153,4.5330176,4.778816,434700.06,2077351.8,0.1722956
2014-07-21,4.761301,4.835219,4.707867,4.778816,174950.61,836056.8,0.1722956
2014-07-22,4.7378707,4.868489,4.7378707,4.8447404,173077.84,838517.25,0.17229599
2014-07-23,4.8091526,4.898211,4.797278,4.8652596,161560.52,786033.9,0.17229663
2014-07-24,4.8613515,5.019874,4.8180103,4.854524,207099.69,1005370.44,0.17229576
2014-07-25,4.868537,4.929394,4.781259,4.8649745,161544.34,785909.1,0.17229684
2014-07-28,4.8753037,4.9869223,4.8364153,4.8758974,249390.88,1216004.4,0.17229576
2014-07-29,4.8773727,4.8773727,4.757442,4.781191,209041.9,999469.25,0.1722956
2014-07-30,4.7717805,4.7717805,4.6459103,4.7055798,318497.84,1498717.0,0.17229721
2014-07-31,4.6990457,4.76109,4.6595626,4.757825,146295.56,696048.7,0.17229715
2014-08-01,4.7547684,4.877371,4.7384415,4.8381853,251080.11,1214772.1,0.17229557
2014-08-04,4.838802,4.916579,4.8177247,4.880362,225473.64,1100393.0,0.17229597
2014-08-05,4.8684735,4.947438,4.799306,4.9352665,222628.69,1098731.9,0.17229572
2014-08-06,4.892287,4.921379,4.8091655,4.848351,117919.914,571717.1,0.17229685
2014-08-07,4.8418245,4.8801193,4.76464,4.7676086,147399.56,702743.44,0.17229693
2014-08-08,4.8079553,4.848625,4.7438335,4.8132987,138246.72,665422.75,0.17229645
2014-08-11,4.823427,4.8448014,4.7946315,4.840942,116489.04,563916.7,0.17229708
2014-08-12,4.8035264,4.831432,4.754247,4.810354,113782.44,547333.8,0.17229688
2014-08-13,4.8102937,4.8916326,4.7734833,4.8236523,199970.23,964586.9,0.1722958
2014-08-14,4.809689,4.851843,4.7877216,4.7930646,133253.2,638691.2,0.1722956
2014-08-15,4.815032,4.8236413,4.7832685,4.7954397,126542.3,606825.94,0.1722956
2014-08-18,4.8091335,4.8180394,4.7230444,4.74234,242014.9,1147717.0,0.17229629
2014-08-19,4.742378,4.742378,4.703786,4.7106137,186281.67,877501.0,0.17229697
2014-08-20,4.7123423,4.8108997,4.705218,4.8091187,215239.73,1035113.44,0.17229602
2014-08-21,4.809158,4.8186574,4.7200994,4.748895,109536.21,520175.97,0.17229672
2014-08-22,4.7497625,4.76134,4.712655,4.7280917,108166.63,511421.75,0.1722963
2014-08-25,4.728141,4.7542644,4.699345,4.712704,89245.33,420586.84,0.1722972
2014-08-26,4.7052717,4.732583,4.659555,4.6821165,96284.9,450817.12,0.172297
2014-08-27,4.6821065,4.6838875,4.6363897,4.6420302,80260.74,372572.78,0.17229682
2014-08-28,4.630986,4.701045,4.630986,4.63158,102254.61,473600.4,0.1722957
2014-08-29,4.63102,4.7079067,4.601334,4.69722,138359.48,649904.94,0.17229633
2014-09-01,4.6963525,4.734945,4.6818066,4.7037745,95476.2,449098.53,0.17229676
2014-09-02,4.71442,4.828117,4.6912646,4.825742,239391.1,1155239.6,0.172296
2014-09-03,4.826405,4.970087,4.825811,4.8929024,244010.0,1193917.1,0.17229724
2014-09-04,4.88934,4.926151,4.85906,4.900027,139154.12,681858.94,0.17229724
2014-09-05,4.9189615,4.991989,4.9044156,4.9726934,201582.89,1002409.94,0.1722961
2014-09-09,4.9768414,4.986341,4.8684883,4.870863,119345.85,581317.3,0.17229597
2014-09-10,4.859595,4.898186,4.8391113,4.865829,103703.51,504603.53,0.1722962
2014-09-11,4.864656,4.8928576,4.793706,4.808549,185004.05,889601.0,0.17229645
2014-09-12,4.7940145,4.8284507,4.7592816,4.822513,100733.3,485787.66,0.17229666
2014-09-15,4.80619,4.806487,4.714163,4.732271,188882.62,893843.8,0.17229673
2014-09-16,4.7645707,4.7675395,4.6612644,4.674326,202112.73,944740.8,0.17229567
2014-09-17,4.7043443,4.7361083,4.6707993,4.69722,149981.61,704496.56,0.17229633
2014-09-18,4.6910086,4.7313814,4.663103,4.7275224,153700.17,726621.0,0.17229675
2014-09-19,4.72752,4.778877,4.705255,4.7750177,131552.08,628163.5,0.1722967
2014-09-22,4.770855,4.770855,4.6559696,4.6589384,215857.69,1005667.7,0.17229658
2014-09-23,4.651837,4.675586,4.6417437,4.6749926,200503.25,937351.2,0.17229702
2014-09-24,4.6456103,4.7646527,4.6191897,4.75545,252174.56,1199203.5,0.17229715
2014-09-25,4.777118,4.867958,4.776524,4.8148193,329961.7,1588705.9,0.1722971
2014-09-26,4.794287,4.8423786,4.72601,4.818333,131846.47,635280.2,0.17229623
2014-09-29,4.8189263,4.8447533,4.791022,4.8230824,136326.78,657515.3,0.17229623
2014-09-30,4.831123,4.8385444,4.785406,4.813014,125215.37,602663.3,0.17229667
2014-10-08,4.779422,4.7823906,4.6844273,4.7714067,264967.66,1264268.4,0.17229582
2014-10-09,4.745878,4.7571588,4.707583,4.750034,210364.39,999238.0,0.17229584
2014-10-10,4.7206826,4.743838,4.6814966,4.7206826,250427.05,1182186.6,0.17229652
2014-10-13,4.684717,4.6867957,4.562115,4.633955,308634.4,1430198.0,0.1722957
2014-10-14,4.6013865,4.6604624,4.584762,4.598715,167709.75,771249.3,0.17229731
2014-10-15,4.5939493,4.6779613,4.5927615,4.670243,129068.11,602779.44,0.17229702
2014-10-16,4.6340256,4.6960697,4.6340256,4.670243,139002.34,649174.7,0.17229702
2014-10-17,4.6904035,4.721574,4.6577487,4.701684,179786.48,845299.25,0.17229654
2014-10-20,4.7017107,4.705273,4.642932,4.658369,191007.83,889784.94,0.17229703
2014-10-21,4.660717,4.730183,4.648843,4.7040586,231642.95,1089662.0,0.17229654
2014-10-22,4.703489,4.7337685,4.675584,4.722488,132540.98,625923.2,0.17229697
2014-10-23,4.707288,4.7580504,4.6871014,4.7215366,185247.28,874651.8,0.17229587
2014-10-24,4.7185807,4.746485,4.681176,4.7165027,115963.57,546942.5,0.17229609
2014-10-27,4.659828,4.7230597,4.598081,4.675562,162340.38,759032.5,0.17229657
2014-10-28,4.6701684,4.723009,4.6660123,4.712322,119262.5,562003.3,0.17229564
2014-10-29,4.7141523,4.736714,4.674967,4.6993093,124340.51,584314.5,0.17229654
2014-10-30,4.6904078,4.6904078,4.6043177,4.6138177,284898.34,1314469.0,0.17229661
2014-10-31,4.615324,4.6577754,4.5820756,4.651244,211389.02,983221.94,0.17229703
2014-11-03,4.6533,4.657159,4.614708,4.618567,143183.66,661303.3,0.17229661
2014-11-04,4.615839,4.615839,4.48255,4.4941278,324697.28,1459231.0,0.17229557
2014-11-05,4.48409,4.48409,4.3193316,4.338628,445277.34,1931892.6,0.17229663
2014-11-06,4.338578,4.3783574,4.3344226,4.368264,211049.84,921921.5,0.17229564
2014-11-07,4.3689413,4.402487,4.3671603,4.394768,240905.17,1058722.4,0.1722973
2014-11-10,4.4528856,4.5650983,4.4231997,4.564801,361733.4,1651241.1,0.17229597
2014-11-11,4.5805597,4.6072774,4.512579,4.552358,276888.4,1260495.2,0.17229645
2014-11-12,4.541351,4.559459,4.4588237,4.538679,178899.98,811969.6,0.172296
2014-11-13,4.5336704,4.533967,4.443424,4.4998283,285295.97,1283782.9,0.17229672
2014-11-14,4.4991918,4.6793847,4.4798956,4.6692915,436604.0,2038631.4,0.1722959
2014-11-17,4.9872746,4.9872746,4.7497854,4.75127,873006.94,4147891.5,0.17229672
2014-11-18,4.779478,4.803821,4.6013613,4.620657,368537.22,1702884.1,0.17229684
2014-11-19,4.618212,4.620587,4.530342,4.543998,268670.56,1220838.4,0.17229553
2014-11-20,4.538446,4.5396338,4.467496,4.473136,268480.3,1200948.9,0.17229721
2014-11-21,4.46951,4.547881,4.4588237,4.545803,243713.05,1107871.5,0.17229599
2014-11-24,4.5680423,4.60129,4.5122333,4.5701203,312712.66,1429134.5,0.17229551
2014-11-25,4.554422,4.596873,4.536017,4.590639,308952.28,1418288.4,0.17229618
2014-11-26,4.5895104,4.6417584,4.568433,4.6295867,370632.5,1715875.2,0.17229728
2014-11-27,4.6013713,4.667275,4.5716853,4.651244,560378.25,2606456.0,0.17229703
2014-11-28,4.6479316,4.6479316,4.546999,4.6262608,512421.06,2370593.5,0.17229615
2014-12-01,4.64795,4.7794595,4.631029,4.7515545,706572.75,3357319.0,0.1722965
2014-12-02,4.7215223,4.785347,4.697774,4.7835655,576150.44,2756053.2,0.1722956
2014-12-03,4.822237,4.9961987,4.8198624,4.8931875,680932.5,3331930.5,0.17229703
2014-12-04,4.942726,5.1802144,4.942726,5.1692305,683597.8,3533674.8,0.17229638
2014-12-05,5.283836,5.312631,5.005083,5.073955,655273.5,3324828.2,0.17229666
2014-12-08,5.0122404,5.239341,4.963555,5.134845,585582.94,3006877.5,0.17229722
2014-12-09,5.105989,5.5399985,5.091146,5.1315193,881564.9,4523767.0,0.17229621
2014-12-10,5.195015,5.4473443,5.195015,5.3410687,619029.56,3306279.5,0.17229567
2014-12-11,5.3434854,5.4010763,5.2036643,5.221476,318533.47,1663214.9,0.17229635
2014-12-12,5.24792,5.3728986,5.224765,5.2422795,296321.12,1553398.1,0.17229673
2014-12-15,5.242554,5.4651995,5.2078214,5.463418,411873.56,2250237.5,0.17229636
2014-12-16,5.453293,5.453293,5.2873487,5.362157,296753.75,1591240.1,0.17229585
2014-12-17,5.343209,5.386551,5.2781963,5.3158975,348355.38,1851821.5,0.17229667
2014-12-18,5.334266,5.408778,5.3137827,5.323876,223844.33,1191719.4,0.17229608
2014-12-19,5.31561,5.4022937,5.284143,5.3678575,288055.56,1546241.2,0.17229682
2014-12-22,5.3331203,5.4708643,5.2212033,5.465224,427308.2,2335334.8,0.17229675
2014-12-23,5.4556704,5.74392,5.4031262,5.6064744,497114.7,2787060.8,0.1722959
2014-12-24,5.5810013,5.693809,5.363699,5.434352,368866.97,2004552.9,0.17229678
2014-12-25,5.4369597,5.5215645,5.373432,5.516518,255790.86,1411074.9,0.17229576
2014-12-26,5.494572,5.6106443,5.4325285,5.5681934,247698.52,1379233.2,0.1722961
2014-12-29,5.5839443,5.640348,5.4028597,5.446795,521419.25,2840063.8,0.17229638
2014-12-30,5.4325414,5.580378,5.4171047,5.5465355,326014.53,1808251.1,0.17229632
2014-12-31,5.5097456,5.640364,5.491934,5.6290836,268544.78,1511661.0,0.17229663
2015-01-05,5.629044,6.0630517,5.601436,6.0119925,548562.7,3297954.8,0.17229602
2015-01-06,5.93725,6.013247,5.819099,5.8728313,319332.4,1875385.4,0.17229699
2015-01-07,5.8196144,5.922327,5.640015,5.727588,318045.1,1821631.4,0.17229582
2015-01-08,5.7591295,5.7745667,5.644541,5.6926327,235206.14,1338942.1,0.17229694
2015-01-09,5.652274,5.81169,5.643665,5.6496024,313308.7,1770069.5,0.17229716
2015-01-12,5.6403565,5.717243,5.4758954,5.534377,289701.7,1603318.4,0.17229651
2015-01-13,5.551337,5.597054,5.4800897,5.488402,213051.05,1169309.8,0.1722971
2015-01-14,5.491894,5.5364227,5.3695874,5.4378657,304147.75,1653914.6,0.172296
2015-01-15,5.458927,5.5334387,5.4170704,5.523642,281989.06,1557606.6,0.17229576
2015-01-16,5.5275497,5.580984,5.5210185,5.524878,232030.58,1281940.6,0.17229651
2015-01-19,5.3731847,5.4384937,5.090276,5.209317,375395.62,1955554.9,0.17229655
2015-01-20,5.225296,5.358289,5.1356454,5.286449,354174.47,1872325.2,0.1722957
2015-01-21,5.2921324,5.429579,5.260368,5.413548,305721.66,1655038.9,0.1722964
2015-01-22,5.4138584,5.472934,5.3435025,5.3800163,222028.8,1194518.5,0.17229661
2015-01-23,5.347029,5.440837,5.346732,5.3737464,192021.53,1031875.0,0.17229605
2015-01-26,5.394003,5.4474382,5.3747067,5.426658,206904.52,1122800.1,0.17229716
2015-01-27,5.427219,5.427219,5.2841315,5.3467693,243090.17,1299747.1,0.17229664
2015-01-28,5.313822,5.355382,5.2633553,5.2684016,178068.75,938137.7,0.1722967
2015-01-29,5.2306542,5.2840886,5.1950307,5.22917,188585.64,986146.4,0.17229594
2015-01-30,5.254117,5.3731575,5.2395706,5.259757,275736.56,1450307.4,0.17229612
2015-02-02,5.210233,5.236654,5.1505637,5.1897497,197237.12,1023611.3,0.17229697
2015-02-03,5.268673,5.303406,5.230675,5.2950935,161308.17,854141.9,0.17229629
2015-02-04,5.3182507,5.4052305,5.2544255,5.261847,204843.1,1077853.0,0.17229632
2015-02-05,5.3129115,5.3702054,5.165372,5.1668563,239352.78,1236701.4,0.17229639
2015-02-06,5.184382,5.2395983,5.153508,5.1831946,215340.2,1116150.1,0.17229657
2015-02-09,5.217891,5.4948606,5.195033,5.471112,506648.97,2771933.2,0.17229597
2015-02-10,5.4860306,5.497905,5.3865814,5.429033,311316.03,1690145.0,0.17229716
2015-02-11,5.4147468,5.469666,5.405247,5.4370112,132880.12,722470.75,0.17229658
2015-02-12,5.4619226,5.476765,5.4031444,5.4494543,145394.86,792322.6,0.17229618
2015-02-13,5.4655347,5.4771123,5.385085,5.4174433,232894.69,1261693.8,0.17229697
2015-02-16,5.4189024,5.45126,5.3797164,5.4417605,229378.22,1248221.4,0.17229657
2015-02-17,5.44885,5.4589434,5.4001656,5.409368,198336.27,1072873.9,0.17229602
2015-02-25,5.432545,5.5126977,5.3764386,5.461044,347860.62,1899682.1,0.17229638
2015-02-26,5.456338,5.592598,5.4489164,5.540647,361571.56,2003340.4,0.17229706
2015-02-27,5.548347,5.773962,5.5453787,5.671545,367801.06,2086000.2,0.17229678
2015-03-02,5.6641235,5.7531824,5.610688,5.662046,180494.95,1021970.75,0.17229679
2015-03-03,5.619577,5.69973,5.496677,5.5201283,249567.44,1377644.2,0.17229652
2015-03-04,5.5509515,5.581231,5.4800024,5.556889,236002.53,1311439.9,0.17229573
2015-03-05,5.4922605,5.552226,5.4637613,5.5074005,210138.42,1157316.5,0.17229709
2015-03-06,5.502332,5.535877,5.440585,5.4509754,147830.17,805818.6,0.17229676
2015-03-09,5.5156565,5.7290983,5.456284,5.686647,252391.1,1435259.0,0.17229621
2015-03-10,5.6682105,5.6848345,5.5595603,5.5758877,172012.73,959123.7,0.17229573
2015-03-11,5.5758944,5.72937,5.5750036,5.6990905,235544.8,1342391.1,0.17229584
2015-03-12,5.729406,5.818167,5.6819086,5.721984,223431.28,1278470.2,0.17229638
2015-03-13,5.720455,5.756078,5.598149,5.6376314,147881.06,833698.94,0.17229569
2015-03-16,5.6421633,5.7739697,5.5516205,5.7520022,180856.23,1040285.44,0.1722969
2015-03-17,5.788452,5.89829,5.7854834,5.841293,266425.78,1556271.0,0.17229594
2015-03-18,5.842228,5.9369264,5.8042297,5.920896,228120.92,1350680.2,0.1722966
2015-03-19,5.8939004,5.907259,5.7609057,5.7971234,194662.69,1128483.6,0.17229687
2015-03-20,5.7650285,5.7884808,5.6664715,5.733859,298170.6,1709668.1,0.17229638
2015-03-23,5.7789664,5.8407135,5.735328,5.791138,237840.55,1377367.5,0.17229615
2015-03-24,5.7977037,5.8612328,5.7027082,5.8092813,348697.62,2025682.6,0.17229667
2015-03-25,5.729369,5.79171,5.7014647,5.722839,245161.48,1403019.6,0.17229582
2015-03-26,5.7457614,5.9342685,5.6997476,5.894489,389474.75,2295754.5,0.17229679
2015-03-27,5.877883,5.894507,5.727967,5.775465,232996.36,1345662.4,0.17229706
2015-03-30,5.779249,5.9060082,5.732346,5.841293,368269.78,2151171.8,0.17229594
2015-03-31,5.838634,5.96005,5.75967,5.8172603,511508.7,2975579.2,0.17229614
2015-04-01,5.8193145,5.864734,5.773301,5.798831,446181.72,2587332.5,0.17229578
2015-04-02,5.8172865,5.8659716,5.725853,5.7763195,365541.97,2111487.2,0.17229652
2015-04-03,5.759111,5.848466,5.722893,5.842529,297225.03,1736545.8,0.17229666
2015-04-07,5.843687,5.969259,5.8125167,5.9570875,347217.88,2068407.2,0.17229623
2015-04-08,6.0114202,6.2542515,5.9844055,6.070792,788508.75,4786873.0,0.17229633
2015-04-09,6.070229,6.1117897,5.909033,5.9372354,362164.25,2150254.5,0.17229676
2015-04-10,5.9369617,6.0260205,5.925681,5.9437895,592113.56,3519398.2,0.1722971
2015-04-13,5.9832673,6.0705447,5.905786,6.0530295,530224.4,3209463.8,0.17229703
2015-04-14,6.055971,6.212714,6.054784,6.115343,475361.16,2906996.5,0.17229664
2015-04-15,6.207346,6.2275324,6.060697,6.1064134,319247.7,1949458.4,0.1722963
2015-04-16,6.190983,6.7170167,6.1696095,6.7170167,499223.8,3353294.8,0.17229581
2015-04-17,7.091979,7.3829017,6.7767143,6.90377,1114911.0,7697089.0,0.17229618
2015-04-20,6.8278313,7.2939043,6.798145,6.9474664,757928.4,5265682.0,0.1722969
2015-04-21,7.1246157,7.6420407,7.1246157,7.6420407,710416.44,5429031.5,0.17229596
2015-04-22,7.9795856,7.985523,7.632557,7.8338275,781416.56,6121482.5,0.17229614
2015-04-23,7.8371162,7.8421626,7.509976,7.6008153,499314.7,3795198.8,0.17229639
2015-04-24,7.4773536,7.7089057,7.2734094,7.673579,583477.2,4477358.5,0.17229676
2015-04-27,7.646545,7.9499364,7.5102854,7.5934067,458357.16,3480492.2,0.17229654
2015-04-28,7.540254,7.6768103,7.333936,7.358873,506637.3,3728279.5,0.17229638
2015-04-29,7.3057675,7.5106025,7.3057675,7.415013,344176.9,2552076.2,0.17229676
2015-04-30,7.4556193,7.5669417,7.354687,7.4876804,371825.56,2784111.0,0.17229603
2015-05-04,7.500514,7.6887245,7.4221425,7.569089,317701.84,2404713.5,0.17229682
2015-05-05,7.4808664,7.4808664,7.1210723,7.1528363,427751.94,3059639.5,0.1722962
2015-05-06,7.2428193,7.3321743,7.1249657,7.204227,350119.03,2522337.0,0.1722966
2015-05-07,7.2730837,7.4773235,7.20065,7.2710056,395265.9,2873980.8,0.17229642
2015-05-08,7.3063674,7.566418,7.299836,7.5453415,335500.0,2531462.0,0.17229684
2015-05-11,7.4660864,7.6587496,7.421557,7.642422,356046.4,2721057.0,0.17229691
2015-05-12,7.6352777,7.6352777,7.4809093,7.55275,272966.88,2061650.6,0.17229669
2015-05-13,7.5343666,7.806589,7.495774,7.6115503,341929.53,2602613.8,0.17229694
2015-05-14,7.607043,7.7035227,7.457722,7.463362,242914.6,1812959.6,0.17229632
2015-05-15,7.4633713,7.5251184,7.1724477,7.2781305,314487.5,2288881.0,0.17229642
2015-05-18,7.273126,7.273126,7.127664,7.1585374,205245.92,1469260.6,0.17229693
2015-05-19,7.155829,7.4280505,7.130596,7.4227066,276487.2,2052283.2,0.17229648
2015-05-20,7.480898,7.718387,7.400746,7.538786,370126.38,2790303.5,0.17229655
2015-05-21,7.599637,7.756973,7.540561,7.6765237,276669.2,2123857.5,0.1722965
2015-05-22,7.708871,8.217096,7.706199,8.189191,386828.0,3167808.2,0.17229638
2015-05-25,8.015205,8.564099,7.98552,8.51482,391614.3,3334525.5,0.1722961
2015-05-26,8.508006,8.608938,8.429635,8.476539,353546.2,2996848.0,0.17229624
2015-05-27,8.475956,8.588763,8.104287,8.220063,272407.34,2239205.5,0.17229636
2015-05-28,8.171039,8.341732,7.7212977,7.751281,353374.56,2739105.5,0.17229591
2015-05-29,7.718718,7.9855976,7.7151556,7.83212,335369.22,2626652.0,0.17229694
2015-06-01,7.835339,8.103702,7.7124386,8.0585785,381996.88,3078351.8,0.17229643
2015-06-02,8.030036,8.030036,7.737927,7.9148555,375142.84,2969201.5,0.17229597
2015-06-03,7.8721976,7.914946,7.7187195,7.8012476,269441.97,2101983.5,0.17229696
2015-06-04,7.8068213,7.8667874,7.124637,7.6652193,536069.4,4109089.2,0.17229623
2015-06-05,7.6623173,7.7807655,7.302817,7.5355573,497618.88,3749835.5,0.17229697
2015-06-08,7.466372,7.942242,7.4156094,7.8561525,557224.4,4377639.5,0.17229679
2015-06-09,7.866761,8.0092535,7.6144314,7.6895366,451849.66,3474514.5,0.17229594
2015-06-10,7.5889697,7.922642,7.5343475,7.749572,466997.16,3619028.0,0.17229672
2015-06-11,7.7183423,7.851929,7.6521425,7.7201233,307346.2,2372750.5,0.17229606
2015-06-12,7.781341,8.104327,7.748093,7.896524,527633.3,4166469.0,0.17229678
2015-06-15,7.925611,8.0746355,7.7207766,7.7448225,580476.6,4495688.5,0.17229672
2015-06-16,7.6887007,7.8905663,7.4957414,7.538786,402235.78,3032369.5,0.17229655
2015-06-17,7.5390577,7.6518645,7.391815,7.5726027,338886.1,2566249.8,0.17229627
2015-06-18,7.5111675,7.564008,7.142466,7.2425084,356980.7,2585435.8,0.17229643
2015-06-19,7.2989497,7.3767276,6.947168,6.985463,392396.3,2741070.0,0.17229688
2015-06-23,7.118753,7.5952168,6.950433,7.4883466,471554.38,3531162.5,0.17229687
2015-06-24,7.42154,7.8727694,7.351777,7.7543216,555477.44,4307350.5,0.17229672
2015-06-25,7.76292,7.7786536,7.4277635,7.4746675,386088.06,2885880.0,0.1722966
2015-06-26,7.4221115,7.5922127,6.9851327,7.197388,576518.0,4149423.8,0.17229646
2015-06-29,7.373087,7.614434,6.762448,7.321731,958070.44,7014734.0,0.17229597
2015-06-30,7.321753,7.713014,7.3027534,7.6485953,733029.3,5606644.5,0.17229623
2015-07-01,7.5699277,7.970689,7.45059,7.6438456,599702.8,4584035.5,0.17229623
2015-07-02,7.5788183,8.389244,7.2733502,7.727248,687535.9,5312760.5,0.17229606
2015-07-03,7.569938,7.733211,7.1899567,7.4158673,636144.1,4717560.5,0.17229635
2015-07-06,7.9543786,7.9555664,7.1098104,7.5414457,1583315.9,11940491.0,0.17229642
2015-07-07,7.421552,7.616888,7.109847,7.248779,972520.56,7049586.5,0.17229687
2015-07-08,6.7981057,7.2727857,6.5238066,7.0314384,1678157.8,11799863.0,0.1722964
2015-07-09,7.0314565,7.730565,6.9168677,7.6572404,802124.44,6142059.5,0.17229663
2015-07-10,7.62936,8.401201,7.4797416,7.884365,1486673.8,11721479.0,0.17229691
2015-07-13,7.658962,7.8839808,7.45116,7.65154,864362.5,6613704.0,0.17229596
2015-07-14,7.5699887,7.575332,7.338436,7.393356,561636.9,4152381.2,0.17229693
2015-07-15,7.347279,7.5016456,7.2220035,7.4588976,604061.3,4505631.5,0.17229618
2015-07-16,7.458885,7.5455685,7.3698277,7.468682,422611.75,3156352.8,0.17229603
2015-07-17,8.519547,8.556378,8.361062,8.493134,292503.62,2484272.2,0.19288148
2015-07-20,8.450666,8.478569,8.277673,8.374773,352204.72,2949634.5,0.19288085
2015-07-21,8.249731,8.3408785,8.184626,8.246383,268508.16,2214221.0,0.19288039
2015-07-22,8.184645,8.25905,8.057411,8.077873,367352.1,2967423.8,0.19288062
2015-07-23,8.10992,8.20702,8.0273285,8.167584,335688.94,2741767.8,0.19288124
2015-07-24,8.203221,8.3218975,8.138116,8.15523,297542.5,2426527.5,0.19288032
2015-07-27,8.07311,8.233085,7.4778576,7.4972034,398919.28,2990779.0,0.1928815
2015-07-28,7.43541,7.7918158,7.3468666,7.6575127,449518.38,3442192.8,0.19288103
